DATE,ROUTE NO,SHOP NO,ACCOUNT,SHOP CODE,SHOP NAME,ODD,PCS,PCS(31),CRATES,SERVICE TIME,LATITUDE,LONGITUDE,ADDRESS
31-May,13,27,KA,100629,7-11 ST835 BANAWE 2,16,85,44,3,,14.62384,121.007828,"Banawe, Quezon City, Metro Manila, Philippines"
31-May,13,28,KA,100853,7-11 ST1990 PAZ ARANETA,16,91,47,3,,14.624633,121.015271,"Tatalon, Quezon City, Metro Manila, Philippines"
31-May,13,29,KA,100442,7-11 ST12 ROCES,16,47,24,2,,14.632971,121.020182,"Don Alejandro Roces avenue, Quezon City, Metro Manila, Philippines"
31-May,13,30,KA,100669,7-11 ST985 CAPITOL MED,16,70,54,3,,14.634424,121.022987,"Paligsahan, Diliman, Quezon City, Metro Manila, Philippines"
31-May,13,31,KA,100628,7-11 ST836 TORRE VENECIA,24,61,32,3,,14.635658,121.029187,"Laging Handa, Diliman, Quezon City, Metro Manila, Philippines"
31-May,13,32,KA,100587,7-11 SCOUT TOBIAS,16,80,41,3,,14.635558,121.030984,"Laging Handa, Diliman, Quezon City, Metro Manila, Philippines"
31-May,13,33,KA,100602,7-11 ST755 SUNSHINE PLAZA,16,45,23,5,,14.637509,121.027885,"Sunsitive Boulevard Plaza, 1328 Quezon Ave, Diliman South Triangle, Quezon City, 1103 Metro Manila, Philippines"
31-May,13,34,KA,100803,7-11 ST1708 COHER CENTER,16,48,37,3,,14.639049,121.029829,"South Triangle, Diliman, Quezon City, Metro Manila, Philippines"
31-May,13,35,KA,100751,7-11 M PLACE ST1443,24,95,49,3,,14.638937,121.033261,"South Triangle, Diliman, Quezon City, Metro Manila, Philippines"
31-May,13,36,KA,113324,7-11 ST2891 WILSON SAN JUAN,16,183,94,5,,14.597566,121.040139,"Greenhills, San Juan, Metro Manila, Philippines"
31-May,13,37,KA,113405,7-11 ST2881 ABS-CBN 2,16,171,67,5,,14.639806,121.035194,"4/F Eugenio Lopez Jr. Communication Center ABS CBN Compound Mother Ignacia Ave, Diliman, Quezon City, Metro Manila, Philippines"
22-May,13,23,KA,100618,7-11 ST819 ST. LUKES,12,46,12,2,,14.622287,121.023933,"281 Sta. Ignacia, Quezon City, Metro Manila, Philippines"
21-May,13,17,KA,100618,7-11  ST819 ST. LUKES,8,68,24,4,,14.622287,121.023933,"281 Sta. Ignacia, Quezon City, Metro Manila, Philippines"
19-May,13,16,KA,100773,7-11 CPI E.ROD ST1502,11,30,3,2,,14.623173,121.028379,"Kristong Hari, Quezon City, Metro Manila, Philippines"
31-May,14,1,KA,100421,7-11 GUADALUPE 2 (Yabut),3,113,59,4,,14.559076,121.046234,"Guadalupe Nuevo, Makati, Metro Manila, Philippines"
31-May,14,2,KA,100771,7-11 ST1621 KALAYAAN,16,102,53,4,,14.558276,121.045772,"9641 Kalayaan Ave, Makati, 1212 Metro Manila, Philippines"
31-May,14,4,KA,100517,7-11 ST447 KIMSTONE,16,114,88,4,,14.559607,121.040798,"Pinagkaisahan, Makati, Metro Manila, Philippines"
31-May,14,5,KA,101511,7-11 ZAPANTA,24,53,27,3,,14.560722,121.043144,"DZPS 1206 AM, MMDA Building, Orense, Makati, 1212 Kalakhang Maynila, Philippines"
31-May,14,6,KA,100441,7-11 GUADALUPE 1,16,38,20,2,,14.564944,121.045298,"Guadalupe Nuevo, Makati, Metro Manila, Philippines"
31-May,14,7,KA,109789,7-11 ST1523GUADALUPE 5,16,72,38,3,,14.567743,121.046904,"Guadalupe Nuevo, Makati, Metro Manila, Philippines"
31-May,14,8,KA,100468,7-11 ST244 GUADA 3,16,47,24,2,,14.565003,121.045849,"Guadalupe Nuevo, Makati, Metro Manila, Philippines"
31-May,14,9,KA,100566,7-11 GUADA 4 (KIMSTON PLAZA),16,85,44,3,,14.565357,121.046492,"8820 P.Burgos, Makati, 1212 Kalakhang Maynila, Philippines"
31-May,14,10,KA,103830,7-11 ST1298 CEO FIATS,16,39,31,3,,14.556365,121.034911,"Bel-Air, Makati, Metro Manila, Philippines"
31-May,14,11,KA,103823,7-11 SM CYBER TWO,24,49,26,2,,14.555854,121.034543,"Bel-Air, Makati, Metro Manila, Philippines"
31-May,14,12,KA,103821,7-11 SM CYBER 1,16,102,50,3,,14.56078,121.02957,"98 Sen. Gil J. Puyat Ave, Makati, 1200 Metro Manila, Philippines"
31-May,14,13,KA,103817,7-11 TROPICAL,15,67,35,3,,14.561725,121.028188,"365 Makati Ave, Makati, 1200 Metro Manila, Philippines"
31-May,14,14,KA,103832,7-11 BEL AIR SOHO,16,51,26,2,,14.562927,121.029152,"5007 Badajos, Makati, Metro Manila, Philippines"
31-May,14,15,KA,100443,7-11 ST187 VIRRA 1,16,95,46,3,,14.563365,121.02939,"Poblacion, Makati, Metro Manila, Philippines"
31-May,14,16,KA,100694,7-11 ST1238 MPT SUITES,15,42,22,3,,14.564129,121.030339,"Poblacion, Makati, Metro Manila, Philippines"
31-May,14,17,KA,103815,7-11 INSULAR BAKERY,16,141,73,4,,14.564632,121.031137,"Casa Nene, San Lucas, Makati, Metro Manila, Philippines"
31-May,14,18,KA,103833,7-11 ST1077 E. LUXURY ONE,16,74,38,3,,14.566498,121.031107,"Poblacion, Makati, Metro Manila, Philippines"
31-May,14,19,KA,103826,7-11 ST745 ANTEL SPA RESIDENCES,16,98,51,4,,14.566257,121.029058,"4754 Salamanca, Makati, 1208 Kalakhang Maynila, Philippines"
31-May,14,20,KA,103643,7-11 ST1848 KNIGHTS BRIDGE,16,71,55,3,,14.566996,121.027727,"Poblacion, Makati, Metro Manila, Philippines"
31-May,14,21,KA,107751,7-11 ST2131 SALAMANCA,24,53,28,3,,14.565288,121.028719,"The Gramercy Residences, Makati, Metro Manila, Philippines"
31-May,14,22,KA,108204,7-11 ST2315 LOURDES SUITES,16,39,20,2,,14.564516,121.029138,"Power Square Internet Solution Corporation, Constellation, Makati, Metro Manila, Philippines"
31-May,14,23,KA,103824,7-11 MAKATI AVENUE,16,57,29,3,,14.564073,121.028906,"Power Square Internet Solution Corporation, Constellation, Makati, Metro Manila, Philippines"
31-May,14,24,KA,106589,7-11 ST2143 JUPITER 2,16,43,33,4,,14.5628,121.026299,"120 Jupiter, Makati, 1209 Metro Manila, Philippines"
31-May,14,25,KA,100555,7-11 N GARCIA,24,80,62,3,,14.562959,121.022525,"235 Nicanor Garcia, Makati, Metro Manila, Philippines"
31-May,14,26,KA,103825,7-11 WELDING BLDG,24,54,35,3,,14.562959,121.022525,"235 Nicanor Garcia, Makati, Metro Manila, Philippines"
31-May,14,27,KA,103819,7-11 ST401 PHILCOM,20,54,28,2,,14.557635,121.023264,"Paseo Center - Sedeno Pedestrian Underpass, Makati, Metro Manila, Philippines"
31-May,14,28,KA,100476,7-11 ST278 SAGUITARIUS,16,71,55,3,,14.561009,121.025593,"109 H.V. Dela Costa, Makati, Metro Manila, Philippines"
31-May,14,29,KA,103831,7-11 ST1168 ACT TOWER,24,42,22,2,,14.561576,121.022467,"Swissair, 2nd Floor Country Space 1 Building, Sen. Gil Puyat Avenue, Salcedo Village, Makati, 1227 Metro Manila, Philippines"
31-May,14,30,KA,113004,7-11 GLOBAL ENTERPRISE,16,51,26,2,,14.56117,121.020876,"The World Centre, Makati, Metro Manila, Philippines"
31-May,14,31,KA,103820,7-11 TORDESILLAS,16,39,20,2,,14.560605,121.020509,"Bel-Air, Makati, Metro Manila, Philippines"
31-May,14,32,KA,103827,7-11 ST869 FINMAN CENTRE,16,43,22,2,,14.560918,121.024156,"3675 Bautista, Makati, Kalakhang Maynila, Philippines"
31-May,14,33,KA,103829,7-11 ST1224 V. CORPORATE CTR.,16,72,37,3,,14.560126,121.024631,"123 L.P Leviste, Makati, Metro Manila, Philippines"
31-May,14,34,KA,100489,7-11 ST311 PDCP,16,58,30,2,,14.559799,121.01984,"Bel-Air, Makati, Metro Manila, Philippines"
31-May,14,35,KA,100478,7-11 RCBC,16,90,70,4,,14.560887,121.016959,"Tower 2, Makati, Metro Manila, Philippines"
31-May,14,36,KA,100454,7-11 ST229 CITYLAND 10,24,44,34,3,,14.560745,121.017568,"Tower 2, Makati, Metro Manila, Philippines"
31-May,14,37,KA,100487,7-11 AYALA FGU,24,54,42,3,,14.559865,121.017588,"Rufino Tower, Ayala Ave, Makati, Metro Manila, Philippines"
31-May,14,38,KA,100463,7-11 ST251 NOBEL,24,51,39,3,,14.559842,121.018939,"112 Valero, Makati, 1227 Kalakhang Maynila, Philippines"
31-May,14,39,KA,100703,7-11 139 CORPORATE CENTER,24,40,21,2,,14.558179,121.021903,"LPL Plaza, Makati, Metro Manila, Philippines"
31-May,14,40,KA,100451,7-11 ST213 PARKVEW,16,53,28,2,,14.558598,121.022604,"142 Valero, Makati, 1227 Kalakhang Maynila, Philippines"
31-May,14,41,KA,100550,7-11 TARAG,16,51,38,3,,14.550904,121.020219,"9111 Antonio Arnaiz Ave, Makati, 1228 Metro Manila, Philippines"
31-May,14,42,KA,103784,7-11 ST1945 ONE CORP PLAZA,23,54,42,3,,14.551288,121.017251,"845 Antonio Arnaiz Ave, Makati, Metro Manila, Philippines"
31-May,14,43,KA,100455,7-11 ST1945 CORPORATE,24,48,38,3,,14.551102,121.018931,"Legazpi Village, Makati, Metro Manila, Philippines"
31-May,14,44,KA,100622,7-11 ST804 AMORSOLO,24,44,34,2,,14.552864,121.01535,"146 Amorsolo Street, Legazpi Village, Makati, 1229 Kalakhang Maynila, Philippines"
31-May,14,45,KA,100553,7-11 HERCO,24,42,33,3,,14.551836,121.016873,"119b Jimenez, Legazpi Village, Makati, Kalakhang Maynila, Philippines"
31-May,14,46,KA,100704,7-11 ST1278 ETON GREENBELT PARKVIEW,24,70,55,5,,14.553515,121.017073,"Greenbelt Radissons, 106 Aguirre st., Aguirre, Legazpi Village, Makati, Kalakhang Maynila, Philippines"
31-May,14,47,KA,108203,7-11 ST2336 CHARTER HOUSE,24,49,25,2,,14.553682,121.021291,"1 Greenbelt Dr, Legazpi Village, Makati, Metro Manila, Philippines"
31-May,14,48,KA,100581,7-11 BSA TOWER,16,51,40,3,,14.553883,121.022234,"106 Legazpi Street, Legazpi Village, Makati, 1229 Kalakhang Maynila, Philippines"
31-May,14,49,KA,103783,7-11 ST1338 PRINCE PLAZA 2,24,59,46,3,,14.55412,121.022685,"Prince Plaza II, Legazpi Village, Makati, Metro Manila, Philippines"
31-May,14,50,KA,108525,7-11 ST2405 LV LOCSIN,24,64,49,3,,14.554577,121.023756,"1516 Legazpi Street, Legazpi Village, Makati, 1228 Kalakhang Maynila, Philippines"
31-May,14,51,KA,100486,7-11 ST303 ASIAN MANSION,24,52,27,3,,14.555157,121.021104,"The Shang Grand Tower, Legazpi Village, Makati, Metro Manila, Philippines"
31-May,14,52,KA,100795,7-11 ST1565 VA RUFINO,16,58,45,3,,14.556671,121.017882,"Ormaza, Legazpi Village, Makati, Metro Manila, Philippines"
31-May,14,53,KA,100770,7-11 SOMERSET,24,42,32,3,,14.556079,121.025924,"Urdaneta, Makati, Metro Manila, Philippines"
19-May,14,3,KA,100542,7-11 HARVARD EDSA,24,0,0,0,,14.558858,121.040031,"Pan-Philippine Hwy, Makati, Metro Manila, Philippines"
31-May,15,1,KA,100808,7-11 ST1763 PHOENIX AMANG RODRIGUEZ,2,72,37,3,,14.600053,121.092152,"Manggahan, Pasig, Metro Manila, Philippines"
31-May,15,2,KA,109786,7-11 ST2546 TRAMO PASIG,16,102,53,4,,14.584096,121.101729,"Santa Lucia, Pasig, Metro Manila, Philippines"
31-May,15,3,KA,107283,7-11 ST2320 DE CASTRO PASIG,16,97,51,4,,14.587863,121.097209,"Santa Lucia, Pasig, Metro Manila, Philippines"
31-May,15,4,KA,100563,7-11 LIFE HOMES,16,236,122,6,,14.590158,121.094949,"Rosario, Pasig, Metro Manila, Philippines"
31-May,15,5,KA,100557,7-11 ROSARIO 2,16,70,37,3,,14.590851,121.086717,"Rosario, Pasig, Metro Manila, Philippines"
31-May,15,6,KA,107045,7-11 ST2245 SORRENTO,16,133,69,4,,14.587055,121.088633,"15 C. Raymundo Ave, Pasig, 1609 Metro Manila, Philippines"
31-May,15,7,KA,100796,7-11 ST1555 CPI C. RAYMUNDO,16,93,48,3,,14.585427,121.088098,"Jemco Bldg., Bernal Street, Pasig, Metro Manila, Philippines"
31-May,15,8,KA,100761,7-11 ST1193 SIXTO AVENUE,16,81,42,3,,14.586393,121.084531,"Rosario, Pasig, Metro Manila, Philippines"
31-May,15,10,KA,100561,7-11 SIXTO A AVE,16,89,69,3,,14.579484,121.082661,"Maybunga, Pasig, Metro Manila, Philippines"
31-May,15,11,KA,100549,7-11 C. RAYMUNDO,24,106,55,3,,14.575929,121.084833,"Maybunga, Pasig, Metro Manila, Philippines"
31-May,15,12,KA,108645,7-11 ST2321 SACRED HEART PASIG,16,102,53,4,,14.572303,121.088151,"Maybunga, Pasig, Metro Manila, Philippines"
31-May,15,13,KA,107048,7-11 ST1986 EVERGREEN,16,66,34,3,,14.569028,121.084092,"Casa Enrica, Mercedes Ave, Pasig, Metro Manila, Philippines"
31-May,15,14,KA,100583,7-11 MERCEDES AVENUE,16,89,46,3,,14.569673,121.081876,"1354 C. Raymundo Ave, Pasig, Metro Manila, Philippines"
31-May,15,15,KA,112966,7-11 SAGAD PASIG,16,165,85,4,,14.566633,121.0793,"Sagad, Pasig, Metro Manila, Philippines"
31-May,15,16,KA,100407,7-11 ST76 SIXTO ANTONIO,16,107,80,4,,14.56617,121.076092,"Caniogan, Pasig, Metro Manila, Philippines"
31-May,15,17,KA,100466,7-11 ST248 PASIG MEGA,23,200,104,5,,14.558276,121.082973,"San Nicolas, Pasig, Metro Manila, Philippines"
31-May,15,18,KA,100620,7-11 ST802 MARKET AVENUE,16,128,66,4,,14.563707,121.08501,"Palatiw, Pasig, Metro Manila, Philippines"
31-May,15,19,KA,106357,7-11 ST2100 F. MANALO PASIG,16,59,31,3,,14.562072,121.081467,"Pasig, Metro Manila, Philippines"
31-May,15,20,KA,100834,7-11 ST1783 PASIG CHURCH,16,65,34,3,,14.561218,121.07762,"Andres Bonifacio Monument, Pasig, Metro Manila, Philippines"
31-May,15,21,KA,100406,7-11 PASIG,16,100,74,4,,14.560947,121.076721,"Andres Bonifacio Monument, Pasig, Metro Manila, Philippines"
31-May,15,22,KA,100688,7-11 ST1262 CPI C5 UGONG,23,51,27,2,,14.571187,121.07118,"Ugong, Pasig, Metro Manila, Philippines"
31-May,15,23,KA,106089,7-11 ST1941 SHINE RESIDENCES,16,46,24,2,,14.582156,121.065299,"Ugong, Pasig, Metro Manila, Philippines"
31-May,15,24,KA,100730,7-11 MARCO POLO,16,56,44,3,,14.587455,121.063217,"San Antonio, Pasig, Kalakhang Maynila, Philippines"
31-May,15,25,KA,100714,7-11 ST1341 AIC EMPIRE SAPPHIRE,24,56,33,3,,14.589869,121.061148,"San Antonio, Pasig, Kalakhang Maynila, Philippines"
31-May,15,26,KA,100488,7-11 ST309 AIC GALLERIA,18,99,58,4,,14.589615,121.06076,"AIC CrowneTower, San Antonio, Pasig, Metro Manila, Philippines"
31-May,15,27,KA,100508,7-11 ST421 AIC GOLD,18,61,32,3,,14.588718,121.061782,"35 Garnet Rd, San Antonio, Pasig, 1605 Metro Manila, Philippines"
31-May,15,28,KA,107051,7-11 ST2192 ORTIGAS PARK,16,65,34,3,,14.586768,121.061055,"Ortigas Park Walkway, San Antonio, Pasig, Kalakhang Maynila, Philippines"
31-May,15,29,KA,100521,7-11 WYNSUM,16,54,42,3,,14.585898,121.061071,"22 Ruby Rd, San Antonio, Pasig, 1605 Metro Manila, Philippines"
31-May,15,30,KA,100475,7-11 ST237 ORIENT SQUARE,24,46,36,3,,14.58531,121.061059,"24 Ruby Rd, San Antonio, Pasig, 1605 Metro Manila, Philippines"
31-May,15,31,KA,103671,7-11 ST1971 ST. FRANCIS,24,57,44,3,,14.584646,121.058378,"Ortigas Center, Pasig, Metro Manila, Philippines"
31-May,15,32,KA,100724,7-11 ST1342 BSA TWIN TOWERS,24,48,25,3,,14.586072,121.058033,"St. Francis Towers, Bank Dr, Ortigas Center, Mandaluyong, Metro Manila, Philippines"
31-May,15,33,KA,100798,7-11 ST1607 AMETHYST DRIVE,16,52,27,3,,14.582132,121.060745,"604 Amethyst St, Ortigas Center, Pasig, 1605 Metro Manila, Philippines"
31-May,15,34,KA,100497,7-11 ST350 PACIFIC CENTER,16,63,49,3,,14.581176,121.060187,"604 Amethyst St, Ortigas Center, Pasig, 1605 Metro Manila, Philippines"
31-May,15,35,KA,107049,7-11 ST2273 ABERLANDO PLAZA,24,65,50,3,,14.583768,121.061839,"Jade Dr, San Antonio, Pasig, Metro Manila, Philippines"
31-May,15,36,KA,100481,7-11 ST285 EMERALD,24,48,36,3,,14.586452,121.061846,"DWRX-FM 93.1 Transmitter, Emerald to Garnet Passage, San Antonio, Pasig, Metro Manila, Philippines"
31-May,15,37,KA,100490,7-11 ST318 PEARL DRIVE,23,94,73,4,,14.582109,121.060958,"511 Pearl Dr, San Antonio, Pasig, 1605 Metro Manila, Philippines"
31-May,15,38,KA,100513,7-11 ST455 PEARL DRIVE 2,24,178,81,5,,14.581845,121.061019,"511 Pearl Dr, San Antonio, Pasig, 1605 Metro Manila, Philippines"
31-May,15,39,KA,106646,7-11 ST2129 TEKTITE TOWER,14,93,60,4,,14.582854,121.062215,"1906 Exchange Rd, Ortigas Center, Pasay City, 1605 Metro Manila, Philippines"
31-May,16,1,KA,103675,7-11 GRAND RIVIERA SUITES ST1422,20,42,22,2,,14.576564,120.979662,"1322 Golden Empire Tower, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,2,KA,107182,7-11 ST2226 MABINI 3,16,61,32,2,,14.578463,120.980979,"667, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,3,KA,103873,7-11 MH DEL PILAR,16,64,33,3,,14.578838,120.979506,"1129 M. H. Del Pilar St, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,4,KA,103878,7-11 ST312 US EMBASSY,16,36,19,2,,14.579103,120.978283,"Luneta Hotel, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,5,KA,103893,7-11 ETON BAYPARK MANILA ST1416,16,45,23,2,,14.579945,120.977893,"444 Kalaw Ave, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,6,KA,103886,7-11 MAYFAIR TOWER,16,34,17,2,,14.579983,120.98044,"1114 A. Mabini St, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,7,KA,103875,7-11 ST168 KIMMEE,15,88,46,3,,14.581056,120.979811,"Puso ng Maynila Building, United Nations Ave, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,8,KA,103876,7-11 OROSA,16,53,28,3,,14.581841,120.981417,"Manila Pavilion, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,9,KA,103883,7-11 TIMES PLAZA,16,76,35,3,,14.582452,120.984358,"332 Taft Ave, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,10,KA,103889,7-11 SOTTO (EX MS),14,88,46,3,,14.581871,120.986265,"Sotto-Yuvienco Building, Paco, Manila, Metro Manila, Philippines"
31-May,16,11,KA,103874,7-11 UN AVENUE,16,59,31,2,,14.58286,120.986143,"Brgy. 674, Paco, Manila, Metro Manila, Philippines"
31-May,16,12,KA,103891,7-11 ST1290 NATIVIDAD LOPEZ,16,107,55,4,,14.590474,120.983779,"659-A, Ermita, Manila, Metro Manila, Philippines"
31-May,16,13,KA,103887,7-11 ST770 MANILA CITY HALL,16,67,35,3,,14.589061,120.982346,"350 A Villegas St, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,14,KA,103877,7-11 ST239 PARK AND RIDE,16,110,57,4,,14.593321,120.980281,"Lawton, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,15,KA,103882,7-11 ST458 SAN MARCELINO,16,80,42,3,,14.588673,120.984763,"663, Ermita, Manila, Metro Manila, Philippines"
31-May,16,16,KA,103807,7-11 LEGARDA ARLEGUI ST1481,16,106,55,4,,14.59658,120.989769,"389, Quiapo, Manila, Metro Manila, Philippines"
31-May,16,17,KA,103789,7-11 ST226 LEGARDA,16,63,33,3,,14.599042,120.990563,"Chino Roces Monument, Mendiola St, San Miguel, Manila, 1001 Metro Manila, Philippines"
31-May,16,18,KA,103806,7-11 SAN BEDA,16,46,24,2,,14.598514,120.993566,"638, San Miguel, Manila, Metro Manila, Philippines"
31-May,16,19,KA,101195,7-11 ST4 NAGTAHAN,16,43,23,2,,14.60035,120.999377,"Brgy. 634, Santa Mesa, Manila, Metro Manila, Philippines"
31-May,16,20,KA,103791,7-11 ST332 LEGARDA 2,16,120,58,4,,14.600712,120.995928,"Five Star, Legarda St, 410, Manila, 1008 Metro Manila, Philippines"
31-May,16,21,KA,103808,7-11 UNIVERSITY OF MANILA ST1513,15,50,26,2,,14.60296,120.99089,"Brgy. 400, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,22,KA,103796,7-11 GASTAMBIDE,16,51,27,2,,14.602289,120.99046,"UE College of Arts and Sciences Building, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,23,KA,103798,7-11 EARNSHAW (401 BLDG),16,39,20,2,,14.602065,120.992722,"Legarda St & Figueras St, corner, Old Sta. Mesa St, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,24,KA,103811,7-11 ST1682 BUSTILLOS,16,55,29,2,,14.603592,120.993037,"Brgy. 401, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,25,KA,103797,7-11 NATIONAL UNIVERSITY,16,42,22,2,,14.604062,120.994865,"Brgy. 407, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,26,KA,109259,7-11 ST2563 CAYCO,16,77,38,3,,14.607331,120.992874,"Autobus, Valencia, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,27,KA,101307,7-11 ST1198 S.H. LOYOLA,15,81,42,3,,14.608758,120.993995,"1194 Sergio H Loyola St, Sampaloc, Manila, 1015 Metro Manila, Philippines"
31-May,16,28,KA,101327,7-11 ST1603 S.H. LOYOLA 2,16,57,30,2,,14.61061,120.996296,"1736 Loyola St, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,29,KA,108664,7-11 ST2451 FAJARDO,16,128,66,7,,14.608959,120.99661,"Brgy. 449, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,30,KA,101316,7-11 G. TUAZON 3,16,121,63,4,,14.606535,121.002592,"Brgy. 576, Sampaloc, Manila, Metro Manila, Philippines"
31-May,16,31,KA,103793,7-11 G TUAZON 2,16,113,59,3,,14.60882,121.00384,"1048 G. Tuazon St. Sampaloc, 567, Manila, 1008 Metro Manila, Philippines"
31-May,16,32,KA,101337,7-11 ST1735 LRT V. MAPA,16,67,35,3,,14.603468,121.016678,"V.Mapa, Santa Mesa, Manila, Metro Manila, Philippines"
31-May,16,33,KA,103872,7-11 ST8 ADRIATICO,16,77,40,5,,14.577605,120.981807,"668, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,34,KA,103879,7-11 ST336 PADRE FAURA,16,74,38,3,,14.576764,120.980309,"1322 Golden Empire Tower, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,35,KA,103885,7-11 MANILA EXECUTIVE REGENCY,16,79,41,3,,14.578705,120.98229,"Cityland Manila Executive Regency, 1200 Jorge Bocobo St, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,36,KA,103895,7-11 ST1630 MARIA OROSA 2,16,61,32,2,,14.580326,120.982138,"669, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,16,37,KA,103896,7-11 ST1841 MARIA OROSA 3,16,63,33,2,,14.579457,120.982611,"1191 Abenida Maria Orosa, Ermita, Maynila, 1000 Kalakhang Maynila, Philippines"
31-May,16,38,KA,107166,7-11 ST2217 PAORE FAURA 2,16,69,36,2,,14.577183,120.980759,"1237 M. H. Del Pilar St, Ermita, Manila, 1000 Metro Manila, Philippines"
31-May,17,1,KA,100768,7--11 THE STRIP MERALCO ST1510,16,65,50,3,,14.58921,121.069001,"Medical City Bus Stop, Pasig, Metro Manila, Philippines"
31-May,17,2,KA,100818,7-11 ST1709 CONECTICUT 2,24,52,41,3,,14.601137,121.054275,"Greenhills, San Juan, Metro Manila, Philippines"
31-May,17,3,KA,100482,7-11 ST301 ANNAPOLIS,24,56,29,2,,14.603857,121.051421,"Greenhills, San Juan, Metro Manila, Philippines"
31-May,17,4,KA,100832,7-11 GOLD LAND TOWER ST1365,16,52,27,3,,14.604568,121.049401,"10 Eisenhower, San Juan, 1504 Metro Manila, Philippines"
31-May,17,5,KA,100540,7-11 MCKINLEY,16,73,57,3,,14.602063,121.046844,"Alcon Laboratories, Inc., Washington, San Juan, Metro Manila, Philippines"
31-May,17,6,KA,100492,7-11 XAVIER,24,72,37,3,,14.604106,121.038718,"Saint Francis Condominium, 83, San Juan, 1503 Metro Manila, Philippines"
31-May,17,7,KA,100800,7-11 ST1656 MAXSTEEL BLDG,16,62,32,2,,14.610011,121.030552,"Milagrosa 1, Milagros, San Juan, Metro Manila, Philippines"
31-May,17,8,KA,100417,7-11 ST158 N. DOMINGO,16,72,37,3,,14.606683,121.024433,"Balong-Bato, San Juan, Metro Manila, Philippines"
31-May,17,9,KA,100813,7-11 ST1622 N.DOMINGO 2,16,132,68,3,,14.604572,121.022613,"102 N Domingo St, San Juan, 1500 Metro Manila, Philippines"
31-May,17,10,KA,101353,7-11 ST1543 JT CENTRALE FUGOSO,16,80,41,3,,14.6073,120.983944,"Brgy. 311, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,17,11,KA,106641,7-11 ST2215 BAMBANG,16,167,86,5,,14.610994,120.984437,"1392 Felix Huertas Rd, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,17,12,KA,101312,7-11 ST1320 CPI TAYUMAN,16,50,26,2,,14.616901,120.985309,"Brgy. 341, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,17,13,KA,101197,7-11 ST86 TAYUMAN,16,144,75,5,,14.616693,120.98297,"1610 Tayuman St, Santa Cruz, Manila, 1003 Metro Manila, Philippines"
31-May,17,14,KA,101214,7-11 ST1925 DOROTEO JOSE,16,154,80,4,,14.605129,120.981803,"Sky Royal Manor, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,17,15,KA,101351,7-11 ST1925 D. JOSE 2,16,82,43,3,,14.605177,120.980728,"1512 Doroteo Jose St, Santa Cruz, Manila, Metro Manila, Philippines"
31-May,17,16,KA,101232,7-11 ST362 T. MAPUA,16,147,76,5,,14.603674,120.980659,"1521 Recto Ave, Santa Cruz, Manila, 1003 Metro Manila, Philippines"
31-May,17,17,KA,101286,7-11 ST988 MS ONGPIN,16,99,51,3,,14.600702,120.980126,"1045 Ongpin St, Santa Cruz, Manila, 1003 Metro Manila, Philippines"
31-May,17,18,KA,101304,7-11 ST1176 BUSTOS (STA. CRUZ),16,40,21,2,,14.599917,120.980896,"Arguelles Building, Rizal Ave, Binondo, Manila, Metro Manila, Philippines"
31-May,17,19,KA,101340,7-11 ESCOLTA TWIN TOWERS ST1527,16,53,28,2,,14.597844,120.978618,"334 Escolta St, Binondo, Manila, 1006 Metro Manila, Philippines"
31-May,17,20,KA,101335,7-11 RIVERVIEW MANSION ST1528,16,28,15,2,,14.59767,120.979276,"291, Binondo, Manila, Metro Manila, Philippines"
31-May,17,21,KA,101264,7-11 BURKE QUINTIN PAREDES,16,38,20,2,,14.597289,120.97642,"National Panasonic, San Vicente St, Binondo, Manila, 1006 Metro Manila, Philippines"
